County,Date,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
Ventura,7/20/2010,0.16,0.0,688,15.3,71.3,56.1,93.0,4.4,106.4,76.2
Ventura,7/21/2010,0.17,0.0,548,15.6,70.8,55.8,92.0,3.4,82.7,73.3
Ventura,7/22/2010,0.17,0.0,562,16.1,70.8,58.7,91.0,3.7,88.7,73.9
Ventura,7/23/2010,0.15,0.0,497,15.0,70.4,56.7,91.0,3.5,83.8,73.6
Ventura,7/24/2010,0.18,0.0,584,14.7,70.5,55.6,92.0,3.6,87.5,73.0
Ventura,7/25/2010,0.17,0.0,572,14.6,70.0,54.1,92.0,3.5,84.2,72.8
Ventura,7/26/2010,0.09,0.0,332,14.3,67.5,55.6,90.0,3.4,81.9,71.5
Ventura,7/27/2010,0.13,0.0,445,13.4,68.3,51.4,90.0,3.4,80.5,70.4
Ventura,7/28/2010,0.19,0.0,615,12.6,69.9,47.9,92.0,3.4,82.7,69.4
Ventura,7/29/2010,0.19,0.0,619,13.1,72.4,47.9,92.0,3.2,76.6,69.8
Ventura,7/30/2010,0.18,0.0,581,14.1,69.5,50.5,90.0,3.3,79.8,71.1
Ventura,7/31/2010,0.16,0.0,545,15.2,70.2,55.7,92.0,3.5,83.4,72.2
Ventura,8/1/2010,0.18,0.0,565,14.8,71.2,54.0,91.0,3.4,81.3,72.8
Ventura,8/2/2010,0.18,0.0,569,14.2,73.6,52.5,93.0,3.2,77.6,72.3
Ventura,8/3/2010,0.18,0.0,587,14.5,70.9,51.6,94.0,3.2,75.6,72.1
Ventura,8/4/2010,0.17,0.0,554,14.7,69.7,55.5,94.0,3.5,83.2,72.2
Ventura,8/5/2010,0.14,0.0,491,14.3,67.4,54.7,94.0,3.2,76.1,71.2
Ventura,8/6/2010,0.15,0.0,505,14.2,67.6,54.4,91.0,3.4,81.9,71.7
Ventura,8/7/2010,0.16,0.0,533,14.4,68.6,56.2,91.0,3.3,80.4,72.1
Ventura,8/8/2010,0.17,0.0,542,14.1,69.7,53.1,90.0,3.4,80.7,72.2
Ventura,8/9/2010,0.17,0.0,569,13.8,69.8,49.1,92.0,3.2,77.4,70.2
Ventura,8/10/2010,0.16,0.0,545,14.2,68.8,50.9,93.0,3.6,85.8,70.4
Ventura,8/11/2010,0.16,0.0,518,14.0,68.6,51.2,91.0,3.2,76.4,71.2
Ventura,8/12/2010,0.16,0.0,542,13.5,68.3,47.3,93.0,3.3,78.4,69.8
Ventura,8/13/2010,0.17,0.0,555,14.2,70.1,52.8,91.0,3.5,83.9,71.6
Ventura,8/14/2010,0.17,0.0,548,14.1,68.9,52.7,92.0,3.4,81.8,71.8
Ventura,8/15/2010,0.17,0.0,540,14.1,72.7,52.6,94.0,3.3,78.6,71.5
Ventura,8/16/2010,0.18,0.0,554,14.2,75.2,49.7,91.0,3.2,77.3,71.4
Ventura,8/17/2010,0.19,0.0,528,15.1,79.4,54.6,93.0,3.0,71.6,72.5
Ventura,8/18/2010,0.19,0.0,518,15.5,83.0,57.8,92.0,2.9,69.4,73.9
Ventura,8/19/2010,0.19,0.0,531,15.3,79.8,57.5,92.0,3.3,78.0,74.0
Ventura,8/20/2010,0.18,0.0,543,14.1,76.5,51.9,90.0,3.1,75.4,73.2
Ventura,8/21/2010,0.18,0.0,534,14.3,76.3,52.8,94.0,3.2,76.2,72.4
Ventura,8/22/2010,0.19,0.0,545,13.6,78.6,53.4,92.0,2.8,67.4,72.4
Ventura,8/23/2010,0.2,0.0,545,12.1,85.7,50.1,88.0,2.6,63.0,72.6
Ventura,8/24/2010,0.19,0.0,583,14.4,85.7,60.6,91.0,3.5,83.4,76.6
Ventura,8/25/2010,0.17,0.0,516,15.8,77.1,57.5,92.0,3.2,77.4,73.3
Ventura,8/26/2010,0.17,0.0,518,15.1,75.6,55.8,93.0,3.3,79.5,71.4
Ventura,8/27/2010,0.16,0.0,519,13.8,70.0,51.7,91.0,3.2,77.5,71.0
Ventura,8/28/2010,0.15,0.0,487,13.3,67.9,50.3,93.0,3.1,73.8,70.4
Ventura,8/29/2010,0.16,0.0,502,12.5,68.9,48.6,93.0,3.4,82.4,69.2
Ventura,8/30/2010,0.16,0.0,505,12.3,69.4,47.4,89.0,3.3,80.0,69.4
Ventura,8/31/2010,0.17,0.0,506,12.6,76.0,47.7,91.0,3.1,74.1,69.2
Ventura,9/1/2010,0.16,0.0,508,14.2,72.2,51.5,94.0,2.9,69.8,70.0
Ventura,9/2/2010,0.16,0.0,508,14.2,75.0,52.1,94.0,3.1,75.0,70.8
Ventura,9/3/2010,0.16,0.0,514,14.1,75.0,51.8,94.0,3.1,73.9,72.0
Ventura,9/4/2010,0.17,0.0,506,14.0,76.9,49.8,94.0,2.9,69.1,71.3
Ventura,9/5/2010,0.15,0.0,478,13.7,72.2,50.9,94.0,2.8,67.1,70.5
Ventura,9/6/2010,0.15,0.0,492,14.0,70.1,46.9,92.0,3.1,74.8,69.9
Ventura,9/7/2010,0.06,0.0,233,15.4,70.5,58.2,92.0,2.6,62.2,69.7
Ventura,9/8/2010,0.06,0.0,225,14.6,68.6,57.5,92.0,2.9,68.7,68.6
Ventura,9/9/2010,0.13,0.0,426,14.0,72.1,53.7,95.0,3.0,71.4,69.3
Ventura,9/10/2010,0.15,0.0,487,16.4,72.7,54.6,100.0,3.2,76.1,69.0
Ventura,9/11/2010,0.12,0.0,429,18.7,77.3,54.2,100.0,3.3,79.5,69.2
Ventura,9/12/2010,0.12,0.0,426,13.5,67.8,48.6,100.0,3.1,74.5,69.0
Ventura,9/13/2010,0.14,0.0,454,13.1,72.0,46.1,98.0,3.0,72.9,68.4
Ventura,9/14/2010,0.15,0.0,480,16.6,75.2,50.4,100.0,3.1,74.4,69.2
Ventura,9/15/2010,0.15,0.0,477,14.4,71.7,49.1,100.0,3.1,74.9,70.1
Ventura,9/16/2010,0.14,0.0,477,14.4,74.9,49.0,100.0,3.1,74.8,69.9
Ventura,9/17/2010,0.11,0.0,395,15.3,71.0,53.5,100.0,3.0,72.1,70.7
Ventura,9/18/2010,0.13,0.0,446,19.2,76.5,52.1,100.0,3.1,74.7,68.2
Ventura,9/19/2010,0.14,0.0,474,19.6,78.2,52.2,100.0,3.1,74.6,68.8
Ventura,9/20/2010,0.14,0.0,464,15.6,75.0,50.8,100.0,3.1,74.8,69.1
Ventura,9/21/2010,0.04,0.0,178,16.7,76.6,49.0,100.0,2.8,68.1,66.6
Ventura,9/22/2010,0.12,0.0,379,24.4,98.1,49.8,100.0,3.3,79.6,68.6
Ventura,9/23/2010,0.14,0.0,516,12.6,73.6,52.8,99.0,3.4,82.5,70.7
Ventura,9/24/2010,0.17,0.0,444,12.6,84.7,49.2,90.0,3.3,79.7,69.1
Ventura,9/25/2010,0.18,0.0,444,11.7,85.2,52.8,88.0,3.3,78.9,70.4
Ventura,9/26/2010,0.18,0.0,433,12.1,91.3,50.7,91.0,3.0,73.1,71.1
Ventura,9/27/2010,0.22,0.0,414,11.4,102.3,67.9,43.0,4.2,101.3,75.2
Ventura,9/28/2010,0.11,0.0,286,16.2,93.4,60.7,90.0,2.7,63.8,73.5
Ventura,9/29/2010,0.14,0.0,406,17.3,82.0,57.4,94.0,2.6,63.0,73.0
Ventura,9/30/2010,0.13,0.0,379,17.1,82.9,58.1,92.0,2.8,68.3,73.0
Ventura,10/1/2010,0.13,0.0,399,17.0,79.5,59.4,90.0,2.5,60.5,73.4
Ventura,10/2/2010,0.1,0.0,336,17.6,78.0,59.1,93.0,2.8,66.8,72.0
